,alt,lat,lon,pitch,rol,yaw
5605,63.69,32.9404582,35.1069204,7.22,15.36,220.18
5606,63.55,32.9404204,35.1068794,7.33,17.41,221.74
5607,63.49,32.9403837,35.1068378,7.42,19.44,224.02
5608,63.21,32.9403479,35.1067953,7.57,22.68,226.1
5609,63.3,32.9403133,35.106752,7.45,26.64,228.22
5610,63.75,32.9402799,35.1067077,7.35,29.95,230.6
5611,63.57,32.9402481,35.1066624,7.56,31.83,233.06
5612,63.47,32.940218,35.1066164,8.24,29.8,235.31
5613,63.31,32.9401897,35.1065692,9.26,25.04,237.14
5614,63.21,32.9401635,35.1065209,10.28,26.43,239.96
5615,62.9,32.9401392,35.1064725,10.76,28.65,242.61
5616,62.9,32.9401177,35.1064235,11.35,31.52,244.44
5617,63.26,32.940099,35.1063738,11.87,32.77,246.41
5618,63.39,32.9400826,35.1063235,11.89,35.1,249.92
5619,63.84,32.9400683,35.1062729,10.53,41.19,254.39
5620,63.77,32.9400561,35.1062223,9.82,44.15,258.65
5621,63.68,32.9400462,35.1061717,9.94,40.48,262.28
5622,63.97,32.9400392,35.1061213,10.96,37.15,264.99
5623,63.56,32.9400348,35.1060718,11.36,38.49,268.5
5624,63.58,32.9400331,35.1060228,11.67,39.85,271.78
5625,63.6,32.9400347,35.1059744,11.35,43.98,274.8
5626,64.14,32.9400395,35.1059266,11.44,45.61,278.07
5627,63.34,32.9400462,35.1058802,12.46,41.93,281.74
5628,63.18,32.9400551,35.1058352,12.1,41.12,286.02
5629,62.73,32.940067,35.1057917,11.43,40.96,289.33
5630,62.94,32.9400817,35.1057497,9.68,41.67,293.59
5631,62.99,32.9400982,35.1057098,8.33,42.91,297.89
5632,62.44,32.9401166,35.1056714,7.91,42.12,301.54
5633,61.85,32.9401375,35.1056346,8.1,41.36,304.69
5634,61.55,32.9401606,35.1056004,7.97,38.89,307.9
5635,61.41,32.9401859,35.1055685,7.96,36.99,310.73
5636,60.68,32.9402126,35.1055387,7.94,37.27,313.87
5637,60.22,32.9402403,35.1055116,7.95,38.16,316.43
5638,59.95,32.9402698,35.1054868,8.24,35.92,318.82
5639,59.19,32.9403008,35.1054647,8.28,32.42,320.88
5640,58.84,32.940333,35.1054451,8.33,25.5,322.75
5641,58.32,32.9403663,35.1054277,7.58,13.17,324.68
5642,57.9,32.9404002,35.1054114,6.93,5.72,325.96
5643,57.75,32.9404345,35.1053959,6.16,3.15,326.88
5644,57.39,32.9404689,35.1053809,5.83,1.53,326.52
5645,56.86,32.9405035,35.1053658,5.3,0.67,325.14
5646,56.34,32.9405383,35.1053508,4.96,0.94,324.8
5647,55.74,32.9405732,35.1053358,4.61,1.12,324.97
5648,55.31,32.9406082,35.1053206,4.5,0.38,325.94
5649,55.06,32.9406432,35.1053057,4.51,1.19,326.93
5650,54.6,32.9406784,35.1052913,4.4,2.4,326.79
5651,54.33,32.9407137,35.1052768,4.43,2.88,326.25
5652,53.84,32.9407491,35.1052623,4.42,2.0,326.14
5653,53.69,32.9407846,35.1052481,4.59,0.61,326.63
5654,53.21,32.9408203,35.1052344,4.81,-1.41,327.17
5655,53.31,32.9408556,35.1052204,5.59,-1.42,327.5
5656,52.72,32.9408908,35.1052065,6.47,0.04,327.65
5657,52.8,32.9409263,35.105193,6.72,9.74,330.26
5658,53.42,32.940962,35.1051802,6.23,22.21,333.42
5659,53.68,32.9409977,35.1051685,6.83,33.21,335.13
5660,53.48,32.9410336,35.1051587,7.56,38.52,336.31
5661,53.4,32.9410699,35.1051513,8.94,39.8,338.88
5662,53.23,32.9411062,35.105147,8.86,40.86,342.62
5663,53.01,32.9411425,35.1051457,8.43,41.48,347.14
5664,53.07,32.9411789,35.1051477,7.87,41.81,351.55
5665,52.79,32.941215,35.1051535,7.67,42.92,355.58
5666,52.74,32.9412507,35.105163,8.31,43.0,359.31
5667,52.51,32.9412858,35.1051763,8.77,42.2,2.67
5668,52.16,32.9413202,35.1051935,9.29,41.85,6.25
5669,51.96,32.9413539,35.1052142,9.29,41.83,10.02
5670,51.8,32.9413865,35.1052382,9.12,42.23,14.09
5671,51.2,32.9414178,35.1052656,9.8,41.09,17.94
5672,50.83,32.9414475,35.1052967,10.54,40.48,21.14
5673,50.65,32.9414753,35.1053312,10.66,40.45,24.6
5674,50.52,32.9415016,35.1053683,10.61,40.72,28.59
5675,50.14,32.9415265,35.1054081,11.25,39.52,31.94
5676,49.87,32.941549,35.105451,12.52,21.15,33.33
5677,49.4,32.941569,35.1054966,12.89,10.54,34.99
5678,49.86,32.9415875,35.1055435,12.86,10.25,37.7
5679,50.16,32.9416054,35.105591,13.06,14.99,39.47
5680,49.79,32.9416223,35.1056391,14.11,19.89,39.97
5681,49.8,32.941638,35.1056878,15.13,23.05,40.97
5682,49.96,32.9416521,35.1057376,15.72,24.41,42.69
5683,50.22,32.9416647,35.1057881,16.02,26.11,45.44
5684,50.78,32.9416754,35.1058394,16.29,28.83,48.21
5685,50.97,32.9416842,35.1058916,16.73,31.37,50.15
5686,51.25,32.941691,35.1059445,17.45,32.45,52.47
5687,51.49,32.9416957,35.1059983,17.44,33.1,55.43
5688,52.05,32.941698,35.1060524,17.65,32.73,58.84
5689,52.39,32.941698,35.1061071,17.82,34.05,61.75
5690,52.5,32.9416959,35.1061623,18.13,35.13,64.74
5691,52.63,32.9416915,35.1062179,17.65,36.95,68.54
5692,52.99,32.9416846,35.1062736,16.66,37.26,73.23
5693,53.11,32.9416754,35.1063296,15.6,38.2,78.52
5694,53.7,32.941664,35.1063854,15.99,31.55,82.19
5695,53.68,32.9416502,35.106441,17.69,26.46,84.19
5696,53.99,32.9416337,35.1064963,19.04,26.94,85.16
5697,54.19,32.9416149,35.106551,19.72,30.13,86.48
5698,54.6,32.9415944,35.106605,19.85,34.19,88.23
5699,54.87,32.941572,35.106658,19.35,38.12,91.45
5700,54.98,32.9415477,35.1067104,17.99,41.43,94.98
5701,55.47,32.9415212,35.1067617,17.11,43.85,100.16
5702,55.61,32.9414926,35.1068117,17.36,41.57,104.4
5703,55.52,32.9414617,35.1068604,18.02,34.36,108.2
5704,55.67,32.941428,35.1069072,18.07,26.9,111.09
5705,56.18,32.9413921,35.106952,18.95,25.94,113.21
5706,56.26,32.9413547,35.1069952,19.55,29.25,114.35
5707,56.47,32.9413157,35.1070366,19.98,34.87,116.55
5708,56.59,32.9412755,35.1070764,19.9,38.62,119.55
5709,56.82,32.9412337,35.1071142,19.49,42.34,123.92
5710,57.17,32.9411903,35.1071496,18.47,45.04,129.27
5711,57.42,32.9411452,35.1071827,17.69,45.04,134.22
5712,57.68,32.9410985,35.1072132,17.51,40.82,138.76
5713,57.9,32.9410504,35.1072406,18.06,37.16,142.36
5714,58.23,32.9410012,35.1072648,19.06,33.32,145.33
5715,58.39,32.9409511,35.107286,19.81,33.4,147.96
5716,58.72,32.9409004,35.1073044,20.04,36.26,150.97
5717,59.0,32.9408489,35.10732,19.86,38.47,154.23
5718,59.35,32.9407968,35.1073331,19.83,39.6,156.87
5719,59.62,32.9407445,35.1073432,19.83,41.22,160.49
5720,59.97,32.9406919,35.10735,19.86,41.23,164.23
5721,60.19,32.9406395,35.1073537,19.71,39.47,168.26
5722,60.66,32.9405872,35.1073544,19.68,39.06,172.43
5723,61.08,32.9405351,35.1073519,19.62,38.68,176.05
5724,61.52,32.9404834,35.1073463,19.93,38.74,179.43
5725,61.87,32.9404322,35.1073375,20.19,37.82,182.61
5726,62.27,32.9403821,35.1073261,20.76,37.32,185.85
5727,62.74,32.940333,35.1073121,21.18,36.69,189.03
5728,63.03,32.9402849,35.1072956,21.37,35.66,192.4
5729,63.48,32.940238,35.1072767,21.34,34.97,195.75
5730,64.03,32.9401923,35.1072556,21.16,35.18,199.0
5731,64.44,32.9401478,35.1072325,21.03,35.63,202.06
5732,64.94,32.9401047,35.1072075,20.82,37.56,205.27
5733,65.43,32.9400633,35.1071804,20.72,39.58,209.06
5734,65.88,32.9400234,35.1071515,20.53,38.08,212.73
5735,66.54,32.9399854,35.1071208,20.6,35.46,216.3
5736,66.9,32.9399493,35.1070884,20.83,33.22,219.76
5737,67.47,32.9399154,35.1070545,20.86,33.12,223.11
5738,68.08,32.9398835,35.1070196,20.63,36.16,226.3
5739,68.57,32.9398534,35.1069836,20.77,38.2,229.27
5740,69.53,32.9398255,35.1069463,20.58,40.39,231.9
5741,69.8,32.9398,35.1069079,20.25,43.27,235.41
5742,70.44,32.939777,35.1068684,20.17,42.77,239.13
5743,70.94,32.9397567,35.1068277,20.32,41.12,243.7
5744,71.59,32.9397393,35.1067864,19.76,41.03,248.63
5745,72.28,32.9397248,35.1067448,18.88,40.23,252.81
5746,73.05,32.9397129,35.106703,18.81,39.49,256.4
5747,73.59,32.9397032,35.1066612,18.95,41.14,260.23
5748,74.21,32.9396959,35.1066198,18.76,41.68,264.02
5749,74.65,32.9396913,35.1065788,18.4,42.33,268.47
5750,75.36,32.9396889,35.1065382,17.96,42.7,272.48
5751,75.93,32.9396888,35.1064982,17.66,40.76,276.73
5752,76.46,32.939691,35.1064589,17.42,38.5,280.52
5753,76.92,32.9396951,35.1064207,17.28,39.39,284.08
5754,77.3,32.939701,35.1063836,17.01,40.29,287.15
5755,77.44,32.9397089,35.1063477,16.32,43.18,290.52
5756,77.49,32.9397188,35.106313,15.71,44.85,294.76
5757,77.8,32.939731,35.1062797,14.84,40.73,298.35
5758,77.91,32.9397451,35.1062483,13.58,32.0,301.09
5759,78.13,32.9397611,35.1062186,12.48,17.44,302.96
5760,78.57,32.9397782,35.10619,10.37,8.77,304.45
5761,78.75,32.9397958,35.1061625,8.99,4.34,305.03
5762,78.94,32.939814,35.1061349,7.77,2.83,304.64
5763,78.78,32.9398328,35.1061072,6.52,10.15,305.27
5764,78.55,32.9398521,35.1060797,5.98,21.49,307.36
5765,78.3,32.9398722,35.1060522,5.59,24.88,308.5
5766,78.02,32.9398931,35.1060252,6.01,14.34,308.82
5767,77.58,32.939915,35.1059996,5.93,7.0,309.38
5768,77.59,32.9399377,35.1059743,5.56,4.4,310.51
5769,77.28,32.9399611,35.1059493,5.02,3.41,311.19
5770,77.4,32.9399848,35.1059242,4.61,1.88,311.64
5771,77.21,32.9400085,35.1058992,4.92,1.29,312.27
5772,76.51,32.9400326,35.1058739,5.55,6.57,313.87
5773,76.39,32.9400573,35.1058485,5.02,15.56,316.49
5774,76.37,32.9400822,35.1058239,5.27,13.6,317.64
5775,76.26,32.9401078,35.1058002,5.76,7.4,317.31
5776,76.28,32.940134,35.1057774,5.76,3.84,317.4
5777,76.13,32.9401606,35.1057549,5.85,2.48,317.89
5778,76.19,32.9401874,35.1057328,5.91,1.94,318.53
5779,76.3,32.9402143,35.1057108,5.67,2.12,319.0
5780,76.23,32.9402412,35.1056888,5.8,1.94,319.3
5781,76.59,32.9402685,35.1056672,5.77,2.26,319.68
5782,76.64,32.9402961,35.1056461,6.07,2.38,319.89
5783,76.7,32.9403235,35.1056254,6.05,2.09,320.09
5784,76.94,32.9403506,35.1056049,6.42,0.7,320.41
5785,77.01,32.9403781,35.1055847,6.43,0.84,321.2
5786,77.34,32.9404055,35.1055648,6.28,1.96,321.96
5787,77.39,32.9404329,35.1055454,6.38,2.08,322.61
5788,77.55,32.9404601,35.1055265,6.34,2.29,323.04
5789,77.99,32.9404869,35.1055078,6.7,1.58,323.39
5790,78.07,32.9405138,35.1054895,6.79,1.53,323.84
5791,78.38,32.940541,35.1054718,6.47,2.08,324.22
5792,78.6,32.9405681,35.105455,6.48,2.64,324.49
5793,78.62,32.940595,35.1054387,6.38,2.64,324.43
5794,78.94,32.9406216,35.1054226,6.61,2.06,324.67
5795,79.19,32.9406483,35.1054072,6.22,2.31,324.79
5796,79.47,32.9406752,35.1053924,5.93,2.36,325.13
5797,79.76,32.9407019,35.105378,5.62,1.77,325.92
5798,80.0,32.9407287,35.1053643,5.68,1.44,326.48
5799,80.3,32.9407558,35.1053509,5.24,2.38,327.19
5800,80.43,32.9407828,35.1053381,5.47,7.79,329.0
5801,80.38,32.9408099,35.1053261,5.35,17.14,331.73
5802,80.8,32.9408375,35.1053156,5.32,23.02,333.76
5803,80.89,32.9408656,35.1053067,4.86,26.86,335.63
5804,81.02,32.9408942,35.1052995,5.08,28.85,338.37
5805,80.9,32.9409231,35.1052942,5.77,26.83,341.09
5806,80.72,32.9409522,35.1052912,7.04,18.27,343.36
5807,80.45,32.9409815,35.1052906,8.34,17.03,346.22
5808,80.39,32.9410108,35.1052923,8.9,21.08,349.09
5809,80.4,32.94104,35.1052961,9.89,23.8,352.06
5810,80.46,32.9410691,35.1053022,10.11,26.24,354.7
5811,80.6,32.9410977,35.1053108,11.1,28.07,357.6
5812,80.72,32.9411257,35.105322,11.74,29.66,0.66
5813,81.01,32.9411533,35.1053358,12.15,32.18,4.63
5814,80.9,32.9411804,35.1053521,11.94,35.54,8.02
5815,81.12,32.9412065,35.1053714,11.66,41.11,11.8
5816,81.1,32.9412315,35.1053936,11.17,45.55,15.84
5817,81.03,32.9412551,35.105419,11.15,46.92,20.19
5818,80.9,32.9412774,35.1054475,11.23,44.76,25.82
5819,80.54,32.9412983,35.1054793,10.68,40.14,30.27
5820,80.24,32.9413171,35.1055142,10.5,34.4,35.36
5821,80.08,32.9413338,35.1055521,10.63,33.45,39.69
5822,80.0,32.9413485,35.1055928,11.45,34.01,42.65
5823,79.51,32.9413614,35.1056357,12.56,34.13,45.1
5824,79.14,32.9413721,35.1056805,13.2,33.59,47.94
5825,78.86,32.9413806,35.1057274,13.15,34.4,51.77
5826,78.82,32.941387,35.1057759,12.68,35.46,55.87
5827,78.65,32.9413909,35.1058258,12.66,36.6,59.85
5828,78.62,32.9413925,35.105877,12.59,38.01,63.57
5829,78.43,32.9413915,35.1059293,12.97,38.97,67.19
5830,78.12,32.9413877,35.1059822,13.36,38.31,70.71
5831,77.79,32.9413815,35.1060358,13.43,36.79,74.97
5832,77.7,32.9413725,35.1060899,13.44,34.79,77.91
5833,77.77,32.9413608,35.1061442,13.99,34.77,80.78
5834,77.72,32.9413466,35.1061987,14.68,37.99,84.05
5835,77.66,32.9413299,35.106253,14.64,30.56,85.9
5836,77.73,32.9413108,35.1063066,14.33,15.34,86.73
5837,77.7,32.9412898,35.1063598,12.48,6.19,88.01
5838,77.99,32.9412677,35.1064127,10.43,4.44,88.73
5839,78.21,32.9412454,35.1064655,8.94,5.27,88.83
5840,78.19,32.941223,35.1065184,8.41,18.19,90.54
5841,77.58,32.9412,35.1065712,8.37,31.77,93.83
5842,77.06,32.9411758,35.1066237,8.51,38.64,96.84
5843,76.97,32.9411492,35.1066753,8.43,44.86,101.29
5844,76.73,32.9411199,35.1067257,8.67,48.94,105.37
5845,76.18,32.941088,35.106775,9.34,50.25,110.01
5846,75.96,32.9410531,35.1068223,10.3,46.03,114.89
5847,75.61,32.9410149,35.1068669,11.34,43.55,120.02
5848,75.37,32.9409737,35.1069086,12.13,44.94,124.49
5849,75.35,32.9409301,35.1069473,13.31,45.24,128.67
5850,75.1,32.940884,35.1069826,14.21,45.52,133.13
5851,74.95,32.9408358,35.1070142,14.6,47.26,137.86
5852,74.94,32.9407859,35.1070423,14.37,50.66,142.82
5853,74.9,32.9407343,35.1070664,13.89,53.1,147.35
5854,75.04,32.9406813,35.1070865,13.65,54.53,153.38
5855,74.91,32.9406275,35.1071028,13.96,50.58,158.51
5856,74.83,32.9405728,35.1071147,14.48,44.54,163.49
5857,74.88,32.9405173,35.1071218,14.34,42.71,167.63
5858,74.87,32.9404618,35.1071246,13.89,44.53,171.44
5859,74.81,32.9404068,35.1071241,13.68,46.78,174.9
5860,74.91,32.9403522,35.1071202,13.48,47.82,178.7
5861,74.89,32.940298,35.1071125,13.19,48.05,183.37
5862,74.81,32.9402446,35.1071014,12.92,47.16,187.38
5863,74.85,32.9401922,35.1070867,12.84,45.73,192.33
5864,74.65,32.940141,35.1070683,12.59,45.01,196.27
5865,74.6,32.9400914,35.1070467,12.62,46.74,200.19
5866,74.83,32.9400433,35.1070218,12.97,48.27,204.15
5867,74.58,32.9399967,35.106994,13.19,48.53,208.15
5868,74.56,32.939952,35.1069635,12.99,48.23,212.35
5869,74.7,32.9399098,35.1069305,12.82,47.89,217.14
5870,74.52,32.93987,35.1068948,12.61,47.69,221.93
5871,74.67,32.9398329,35.1068565,12.44,48.03,226.42
5872,74.61,32.9397985,35.1068163,12.47,48.68,231.0
5873,74.64,32.9397672,35.1067741,12.29,48.92,235.63
5874,74.68,32.9397393,35.1067303,11.99,50.51,240.43
5875,74.65,32.9397143,35.1066851,12.01,51.96,245.28
5876,74.6,32.9396926,35.1066389,12.17,52.14,249.9
5877,74.68,32.9396744,35.106592,12.61,52.43,255.02
5878,74.48,32.9396598,35.1065446,12.67,52.95,260.32
5879,74.51,32.9396486,35.1064973,12.43,53.13,265.49
5880,74.41,32.939641,35.1064505,12.12,53.41,272.11
5881,74.25,32.939637,35.1064045,11.99,51.36,277.6
5882,74.24,32.9396368,35.1063597,11.74,50.18,282.96
5883,74.27,32.9396406,35.1063165,11.28,50.27,287.97
5884,74.15,32.9396476,35.1062754,11.19,51.43,293.13
5885,74.38,32.9396575,35.1062364,11.53,52.51,298.28
5886,74.39,32.9396704,35.1062,11.59,54.4,303.49
5887,74.48,32.9396861,35.1061667,11.95,55.38,309.13
5888,74.26,32.9397045,35.1061369,12.22,50.49,314.25
5889,74.35,32.9397254,35.1061111,11.66,47.09,319.07
5890,74.42,32.9397482,35.1060892,10.74,49.79,324.02
5891,74.56,32.9397727,35.1060709,10.36,52.6,329.03
5892,74.45,32.9397983,35.1060563,10.15,54.78,333.69
5893,74.36,32.939825,35.1060458,11.07,46.79,339.54
5894,74.51,32.9398523,35.1060395,11.96,22.37,342.8
5895,74.4,32.9398803,35.106037,11.13,7.11,344.76
5896,74.69,32.9399087,35.1060364,9.94,3.37,345.37
5897,75.09,32.9399373,35.106037,9.23,2.59,343.84
5898,75.35,32.9399657,35.1060377,8.44,2.83,341.7
5899,75.21,32.939994,35.1060383,8.66,0.86,340.4
5900,75.16,32.9400224,35.1060387,7.86,0.8,341.03
5901,75.02,32.9400506,35.106039,7.78,0.41,342.93
5902,75.17,32.9400788,35.1060395,7.34,1.82,344.45
5903,75.17,32.9401075,35.1060402,6.83,2.29,344.37
5904,74.89,32.9401363,35.1060408,6.43,1.48,343.71
5905,74.82,32.9401652,35.1060415,6.62,0.09,343.34
5906,74.61,32.9401943,35.1060422,6.48,-5.44,342.82
5907,74.62,32.9402235,35.1060427,6.55,-14.4,342.3
5908,74.63,32.9402529,35.1060433,6.1,-16.86,342.16
5909,74.86,32.9402822,35.1060429,6.35,-10.92,342.51
5910,75.15,32.9403116,35.1060414,6.2,-5.4,342.34
5911,75.37,32.9403406,35.1060395,6.17,-2.54,341.38
5912,75.64,32.9403694,35.1060372,6.29,-0.9,340.32
5913,75.64,32.940398,35.1060351,6.48,0.25,339.43
5914,75.94,32.9404266,35.1060332,6.63,-0.03,339.07
5915,76.04,32.9404548,35.1060313,6.4,-0.54,339.26
5916,76.31,32.940483,35.1060294,6.56,-0.02,339.93
5917,76.76,32.9405117,35.1060279,6.07,2.9,341.07
5918,76.77,32.9405403,35.1060269,5.96,2.72,342.13
5919,77.17,32.9405686,35.1060263,6.13,-7.34,342.3
5920,77.08,32.940597,35.1060258,6.18,-18.01,342.13
5921,77.16,32.9406255,35.1060253,5.48,-25.03,341.66
5922,77.45,32.9406537,35.1060241,5.7,-22.78,340.7
5923,77.36,32.9406818,35.1060214,5.63,-14.64,339.49
5924,77.49,32.9407095,35.1060173,5.3,-8.56,337.71
5925,77.63,32.9407373,35.1060125,5.39,-5.23,335.87
5926,78.06,32.9407654,35.1060076,5.2,-1.89,335.12
5927,78.29,32.9407935,35.1060028,5.46,0.6,335.85
5928,78.73,32.9408214,35.1059982,5.39,1.53,337.36
5929,78.92,32.9408492,35.105994,5.74,1.78,339.02
5930,79.22,32.9408767,35.1059901,5.5,2.62,340.72
5931,79.38,32.9409043,35.1059866,5.93,1.5,341.67
5932,79.67,32.9409322,35.1059833,5.29,-10.21,341.39
5933,80.13,32.9409598,35.1059802,4.68,-22.74,340.83
5934,80.46,32.940987,35.1059772,5.0,-28.35,340.07
5935,80.63,32.941014,35.1059731,4.5,-29.42,337.82
5936,80.86,32.9410412,35.1059675,4.36,-23.47,335.44
5937,80.84,32.941068,35.1059605,4.7,-14.65,334.48
5938,81.23,32.9410947,35.1059523,5.44,-8.55,334.04
5939,81.36,32.9411213,35.1059433,5.31,-6.11,333.44
5940,81.53,32.9411477,35.1059343,5.43,-4.1,333.18
5941,82.0,32.9411737,35.1059257,5.42,-2.51,333.17
5942,82.3,32.9411997,35.1059171,5.52,-1.33,333.6
5943,82.61,32.9412257,35.1059086,5.58,-0.16,334.31
5944,82.71,32.9412515,35.1059007,5.75,1.26,335.15
5945,83.04,32.9412775,35.1058935,5.61,2.01,336.03
5946,83.3,32.9413038,35.1058869,5.24,2.78,337.07
5947,83.53,32.94133,35.1058805,5.11,3.1,338.12
5948,83.69,32.9413561,35.1058748,4.77,2.86,339.15
5949,84.1,32.9413822,35.1058699,4.75,-9.58,339.69
5950,84.35,32.9414088,35.1058654,3.59,-22.96,339.76
5951,84.84,32.9414353,35.1058609,3.37,-30.08,338.62
5952,84.99,32.9414616,35.1058555,3.36,-31.56,336.29
5953,84.87,32.9414877,35.1058488,3.05,-31.28,332.57
5954,84.95,32.9415135,35.1058402,2.07,-32.47,328.78
5955,85.24,32.9415389,35.1058295,1.49,-34.12,325.42
5956,85.44,32.9415637,35.1058168,2.83,-33.41,322.74
5957,85.56,32.9415877,35.1058013,4.3,-26.82,321.85
5958,85.93,32.9416109,35.105784,5.28,-18.41,321.64
5959,86.18,32.9416335,35.1057655,5.23,-11.2,321.18
5960,86.7,32.9416558,35.1057458,4.73,-6.48,320.05
5961,87.27,32.9416774,35.1057261,4.62,-3.66,319.1
5962,87.71,32.9416984,35.1057066,5.4,-2.14,318.81
5963,88.35,32.94172,35.1056878,5.25,-0.85,319.24
5964,88.79,32.9417415,35.1056698,5.12,1.05,320.18
5965,89.38,32.9417627,35.1056521,5.27,1.2,320.97
5966,89.92,32.9417842,35.1056352,5.01,1.34,321.35
5967,90.36,32.9418055,35.105619,5.05,1.96,321.62
5968,90.75,32.9418269,35.1056034,4.9,1.79,321.82
5969,91.22,32.9418481,35.1055882,4.94,2.08,322.14
5970,91.46,32.9418692,35.1055736,4.73,1.08,322.23
5971,91.85,32.9418906,35.1055598,4.44,6.33,323.52
5972,92.29,32.9419121,35.1055468,4.36,9.11,324.95
5973,92.25,32.9419344,35.1055352,4.27,13.37,327.13
5974,92.58,32.9419568,35.1055246,3.95,18.05,329.47
5975,92.57,32.9419804,35.1055159,4.3,21.28,332.01
5976,92.69,32.9420038,35.1055082,4.38,24.65,334.99
5977,92.65,32.9420272,35.1055016,4.68,26.4,337.72
5978,92.7,32.9420503,35.1054964,5.19,26.99,340.89
5979,92.6,32.9420748,35.1054945,5.33,29.62,344.7
5980,92.57,32.9420994,35.1054948,4.5,33.64,349.07
5981,92.56,32.9421238,35.1054975,4.2,37.65,353.7
5982,92.27,32.9421485,35.1055032,4.13,36.91,357.71
5983,91.93,32.9421741,35.1055127,4.59,31.51,1.59
5984,91.61,32.9421984,35.1055242,4.79,15.23,4.24
5985,91.25,32.9422237,35.1055399,4.1,8.04,6.79
5986,91.15,32.9422482,35.1055573,4.01,5.42,8.21
5987,90.87,32.9422724,35.1055754,4.38,12.08,9.56
5988,90.4,32.9422968,35.1055948,4.92,25.44,11.89
5989,90.01,32.9423212,35.1056162,5.87,34.6,14.89
5990,89.48,32.9423442,35.1056395,7.43,37.41,18.57
5991,89.07,32.9423661,35.1056659,9.19,31.39,22.64
5992,88.63,32.9423861,35.1056954,10.56,27.49,26.8
5993,88.33,32.9424053,35.1057288,10.93,30.37,31.11
5994,88.15,32.9424229,35.1057651,11.13,34.12,35.15
5995,88.01,32.9424389,35.1058038,11.7,36.86,38.87
5996,87.9,32.9424525,35.1058446,12.73,39.02,42.79
5997,87.72,32.9424635,35.1058874,13.73,39.27,46.66
5998,87.48,32.9424717,35.1059325,14.32,38.01,50.52
5999,87.43,32.9424775,35.1059796,14.57,36.01,54.81
6000,87.43,32.9424804,35.1060283,14.35,36.45,59.24
6001,87.48,32.9424803,35.106078,14.51,37.78,63.91
6002,87.47,32.9424777,35.1061287,14.75,38.87,67.84
6003,87.44,32.9424724,35.1061803,15.04,39.54,71.55
6004,87.39,32.9424641,35.1062322,15.28,40.26,75.59
6005,87.38,32.9424532,35.1062844,15.12,41.18,79.53
6006,87.38,32.9424397,35.1063366,15.02,42.26,83.82
6007,87.3,32.9424234,35.1063887,14.97,41.27,88.27
6008,87.43,32.9424042,35.1064402,14.76,41.72,92.31
6009,87.45,32.9423818,35.106491,14.69,42.79,95.91
6010,87.41,32.9423566,35.1065409,14.3,47.65,99.68
6011,87.48,32.9423286,35.1065897,13.66,52.96,104.39
6012,87.44,32.9422978,35.1066372,13.17,55.88,109.45
6013,87.23,32.9422643,35.1066826,12.74,56.55,115.16
6014,86.98,32.9422277,35.1067254,12.76,53.5,121.75
6015,86.75,32.9421881,35.1067653,12.8,50.65,126.66
6016,86.67,32.9421453,35.1068018,12.99,49.12,130.63
6017,86.4,32.9420998,35.1068348,13.48,48.9,135.04
6018,86.06,32.9420521,35.1068642,13.56,49.94,138.84
6019,86.05,32.9420029,35.1068903,13.36,51.93,143.09
6020,85.9,32.9419525,35.1069129,13.27,52.76,147.81
6021,85.54,32.9419007,35.1069323,12.84,53.6,153.07
6022,85.2,32.9418476,35.1069476,12.24,54.57,157.99
6023,84.96,32.9417937,35.1069585,11.78,56.49,163.47
6024,84.71,32.9417392,35.106965,10.9,56.84,169.93
6025,84.58,32.9416848,35.1069672,9.94,57.29,176.58
6026,84.26,32.9416309,35.1069646,9.68,57.64,183.03
6027,84.17,32.9415779,35.1069569,10.41,59.08,188.38
6028,84.05,32.9415261,35.1069438,11.71,57.42,193.01
6029,83.6,32.9414755,35.1069253,12.74,55.54,197.93
6030,83.28,32.9414266,35.1069021,13.1,54.15,203.52
6031,83.22,32.9413801,35.1068745,12.58,55.19,209.23
6032,82.94,32.9413362,35.1068429,11.79,56.57,215.18
6033,82.9,32.9412949,35.106808,11.27,55.63,220.98
6034,82.81,32.9412568,35.1067702,11.23,54.9,226.71
6035,82.95,32.9412218,35.1067297,11.37,55.56,232.36
6036,82.77,32.9411902,35.1066869,11.54,55.29,237.91
6037,82.78,32.9411623,35.1066424,11.87,52.71,243.6
6038,82.75,32.9411381,35.1065965,11.81,52.05,249.29
6039,82.86,32.9411178,35.1065499,11.54,52.15,254.4
6040,82.89,32.9411014,35.1065026,11.54,52.4,258.9
6041,83.2,32.9410892,35.1064549,11.73,53.51,263.64
6042,82.91,32.941081,35.1064076,12.14,54.39,269.08
6043,83.15,32.9410763,35.1063612,12.33,53.97,275.49
6044,83.18,32.9410757,35.1063162,11.12,54.53,282.23
6045,83.35,32.9410793,35.1062731,9.35,55.05,288.98
6046,83.48,32.9410864,35.1062322,8.36,55.89,295.62
